id_cliente,nome,sobrenome,email,genero,data_nascimento,data_cadastro,telefone
630,Gabriela,Martins,gabriela.martins630@modaficticia.com.br,Feminino,1962-05-23,2024-04-16 20:07:36,(81) 996517-9837
631,Vinícius,Dias,vinícius.dias631@modaficticia.com.br,Masculino,1964-09-02,2024-04-09 15:37:24,(61) 947281-6250
632,Maria,Castro,maria.castro632@modaficticia.com.br,Feminino,1956-03-27,2024-03-12 20:47:37,(11) 991940-6591
633,Ricardo,Martins,ricardo.martins633@modaficticia.com.br,Masculino,1976-06-14,2024-03-02 18:15:15,(41) 994945-6113
634,Juliana,Nunes,juliana.nunes634@modaficticia.com.br,Feminino,1961-06-06,2024-01-18 13:02:29,(71) 984455-9433
635,Thiago,Silva,thiago.silva635@modaficticia.com.br,Masculino,1998-08-19,2024-01-11 14:36:24,(61) 985043-2601
636,Ricardo,Fernandes,ricardo.fernandes636@modaficticia.com.br,Masculino,1975-08-17,2024-06-11 10:39:19,(61) 967146-4305
637,Lucas,Dias,lucas.dias637@modaficticia.com.br,Masculino,1967-05-09,2024-01-10 17:25:51,(41) 991863-2506
638,Vanessa,Pereira,vanessa.pereira638@modaficticia.com.br,Feminino,1971-02-19,2024-05-16 14:13:22,(21) 995398-5945
639,Diego,Dias,diego.dias639@modaficticia.com.br,Masculino,1974-04-14,2024-04-09 17:32:29,(91) 933671-1304
640,Vanessa,Mendes,vanessa.mendes640@modaficticia.com.br,Feminino,1967-11-27,2024-06-15 12:59:40,(91) 990533-8106
641,Bianca,Fernandes,bianca.fernandes641@modaficticia.com.br,Feminino,1977-08-05,2024-02-05 19:43:48,(51) 967067-7721
642,Lucas,Fernandes,lucas.fernandes642@modaficticia.com.br,Masculino,1980-05-27,2024-03-21 10:16:43,(41) 963197-4907
643,Patricia,Fernandes,patricia.fernandes643@modaficticia.com.br,Feminino,1955-04-26,2024-03-15 15:35:27,(71) 994793-1606
644,Carla,Almeida,carla.almeida644@modaficticia.com.br,Feminino,1962-01-09,2024-03-22 16:11:41,(11) 973680-1326
645,Juliana,Pereira,juliana.pereira645@modaficticia.com.br,Feminino,1992-05-28,2024-01-14 13:42:42,(21) 962021-3302
646,Fernanda,Castro,fernanda.castro646@modaficticia.com.br,Feminino,2001-09-04,2024-05-22 17:49:59,(91) 943004-9133
647,Tatiane,Moreira,tatiane.moreira647@modaficticia.com.br,Feminino,1961-06-11,2024-05-24 14:51:47,(41) 965426-4571
648,Fernanda,Costa,fernanda.costa648@modaficticia.com.br,Feminino,1967-05-15,2024-04-09 17:03:31,(91) 959113-2850
649,Marcelo,Martins,marcelo.martins649@modaficticia.com.br,Masculino,1984-11-08,2024-03-26 10:23:30,(61) 950392-1345
650,Ana,Ribeiro,ana.ribeiro650@modaficticia.com.br,Feminino,1970-09-13,2024-03-21 19:23:57,(21) 980111-4872
651,Gustavo,Silva,gustavo.silva651@modaficticia.com.br,Masculino,1979-05-10,2024-01-27 20:15:19,(41) 931001-8190
652,Diego,Santos,diego.santos652@modaficticia.com.br,Masculino,1971-02-27,2024-04-16 19:26:59,(61) 965360-2644
653,Camila,Barbosa,camila.barbosa653@modaficticia.com.br,Feminino,1958-06-14,2024-05-24 16:47:20,(81) 913584-1853
654,Luana,Lima,luana.lima654@modaficticia.com.br,Feminino,1954-07-07,2024-06-10 13:36:05,(21) 930686-5089
655,Sabrina,Martins,sabrina.martins655@modaficticia.com.br,Feminino,2004-06-15,2024-04-28 19:08:16,(31) 987728-6367
656,Bruno,Oliveira,bruno.oliveira656@modaficticia.com.br,Masculino,1980-06-06,2024-04-13 17:14:01,(11) 983207-4747
657,Luana,Fernandes,luana.fernandes657@modaficticia.com.br,Feminino,1970-12-28,2024-02-02 14:39:27,(51) 929562-2459
658,Felipe,Castro,felipe.castro658@modaficticia.com.br,Masculino,1961-01-23,2024-05-14 20:58:59,(81) 998291-9096
659,Tatiane,Fernandes,tatiane.fernandes659@modaficticia.com.br,Feminino,1966-05-10,2024-06-16 14:08:27,(41) 988654-4531
660,Bruno,Martins,bruno.martins660@modaficticia.com.br,Masculino,1965-07-26,2024-02-01 12:16:15,(81) 942547-7056
661,Lucas,Silva,lucas.silva661@modaficticia.com.br,Masculino,1984-03-28,2024-03-23 14:43:13,(71) 965481-5198
662,Fernanda,Dias,fernanda.dias662@modaficticia.com.br,Feminino,1957-01-11,2024-02-16 13:38:42,(11) 910702-5155
663,Leonardo,Gomes,leonardo.gomes663@modaficticia.com.br,Masculino,1996-06-05,2024-05-02 17:11:16,(31) 976027-9074
664,Rodrigo,Lima,rodrigo.lima664@modaficticia.com.br,Masculino,1959-06-23,2024-05-14 10:16:07,(61) 915788-3095
665,Thiago,Rodrigues,thiago.rodrigues665@modaficticia.com.br,Masculino,1981-05-09,2024-05-27 20:59:16,(91) 951026-8139
666,Beatriz,Mendes,beatriz.mendes666@modaficticia.com.br,Feminino,2002-03-18,2024-06-21 20:28:03,(41) 929480-1894
667,Carla,Santos,carla.santos667@modaficticia.com.br,Feminino,1984-05-06,2024-06-15 14:07:57,(81) 915346-8233
668,Marcelo,Mendes,marcelo.mendes668@modaficticia.com.br,Masculino,1983-08-04,2024-06-28 10:07:22,(21) 936703-5654
669,Carla,Barbosa,carla.barbosa669@modaficticia.com.br,Feminino,2006-05-19,2024-06-19 11:37:00,(91) 984814-3958
670,Lucas,Ribeiro,lucas.ribeiro670@modaficticia.com.br,Masculino,2003-08-22,2024-01-11 08:18:43,(21) 961664-7120
671,Beatriz,Lima,beatriz.lima671@modaficticia.com.br,Feminino,1955-02-15,2024-06-22 15:29:40,(51) 987883-1095
672,Pedro,Moreira,pedro.moreira672@modaficticia.com.br,Masculino,1982-06-24,2024-06-26 17:08:13,(11) 994363-5635
673,Pedro,Oliveira,pedro.oliveira673@modaficticia.com.br,Masculino,1989-10-13,2024-01-13 12:11:15,(71) 921690-1336
674,Carla,Gomes,carla.gomes674@modaficticia.com.br,Feminino,2003-07-10,2024-06-25 18:09:07,(51) 974336-8083
675,Fernando,Lima,fernando.lima675@modaficticia.com.br,Masculino,1976-11-04,2024-03-17 11:31:28,(71) 972447-5398
676,Lucas,Martins,lucas.martins676@modaficticia.com.br,Masculino,2005-06-20,2024-02-14 18:27:05,(11) 977284-6599
677,André,Lima,andré.lima677@modaficticia.com.br,Masculino,1985-09-21,2024-06-17 09:18:29,(71) 920378-8825
678,Gabriel,Lima,gabriel.lima678@modaficticia.com.br,Masculino,1997-05-27,2024-02-17 14:18:36,(11) 982219-2253
679,Bianca,Souza,bianca.souza679@modaficticia.com.br,Feminino,1986-07-14,2024-01-15 18:46:36,(51) 956590-5175
680,Bianca,Silva,bianca.silva680@modaficticia.com.br,Feminino,1961-12-22,2024-04-06 20:11:53,(71) 915932-2364
681,Leonardo,Pereira,leonardo.pereira681@modaficticia.com.br,Masculino,1991-12-15,2024-06-15 17:51:16,(61) 934535-4458
682,Juliana,Moreira,juliana.moreira682@modaficticia.com.br,Feminino,1970-11-04,2024-04-18 08:00:25,(21) 911743-3813
683,Rodrigo,Gomes,rodrigo.gomes683@modaficticia.com.br,Masculino,1996-12-20,2024-06-16 12:39:52,(61) 998316-7471
684,Lucas,Lima,lucas.lima684@modaficticia.com.br,Masculino,1962-01-07,2024-01-27 08:44:12,(11) 937424-8882
685,Tatiane,Martins,tatiane.martins685@modaficticia.com.br,Feminino,1994-09-07,2024-01-10 20:29:09,(81) 965296-1357
686,Carla,Lima,carla.lima686@modaficticia.com.br,Feminino,2001-12-15,2024-04-16 08:55:28,(41) 936389-5830
687,Pedro,Pereira,pedro.pereira687@modaficticia.com.br,Masculino,1954-02-21,2024-06-14 14:54:31,(91) 948112-1606
688,Gustavo,Mendes,gustavo.mendes688@modaficticia.com.br,Masculino,1986-10-24,2024-05-22 15:14:45,(11) 979246-1311
689,Alexandre,Pereira,alexandre.pereira689@modaficticia.com.br,Masculino,1989-02-09,2024-06-14 15:07:31,(61) 968762-8147
690,Carla,Nunes,carla.nunes690@modaficticia.com.br,Feminino,2000-04-16,2024-03-15 11:32:14,(61) 988918-8675
691,Larissa,Gomes,larissa.gomes691@modaficticia.com.br,Feminino,1980-11-21,2024-06-12 20:30:51,(31) 991506-4394
692,Lucas,Mendes,lucas.mendes692@modaficticia.com.br,Masculino,1962-03-07,2024-02-20 15:06:50,(71) 974713-5975
693,Renata,Dias,renata.dias693@modaficticia.com.br,Feminino,1957-01-12,2024-03-12 18:10:11,(91) 914190-2043
694,Diego,Souza,diego.souza694@modaficticia.com.br,Masculino,1993-04-04,2024-05-08 15:16:21,(61) 916117-5382
695,Bianca,Moreira,bianca.moreira695@modaficticia.com.br,Feminino,1996-02-23,2024-01-15 20:29:53,(21) 923879-2669
696,Bianca,Souza,bianca.souza696@modaficticia.com.br,Feminino,1964-11-04,2024-02-12 10:46:18,(81) 976308-9165
697,Patricia,Rodrigues,patricia.rodrigues697@modaficticia.com.br,Feminino,1975-03-04,2024-02-15 14:49:49,(11) 942154-8760
698,Leonardo,Barbosa,leonardo.barbosa698@modaficticia.com.br,Masculino,1964-02-09,2024-03-23 20:26:23,(41) 929871-9677
699,André,Lima,andré.lima699@modaficticia.com.br,Masculino,2005-07-14,2024-04-15 16:50:43,(61) 913901-8251
700,Maria,Barbosa,maria.barbosa700@modaficticia.com.br,Feminino,1958-02-11,2024-03-13 20:10:27,(11) 961546-1607
701,Vanessa,Santos,vanessa.santos701@modaficticia.com.br,Feminino,1994-12-26,2024-06-17 12:26:25,(91) 949888-6139
702,Carlos,Almeida,carlos.almeida702@modaficticia.com.br,Masculino,1987-10-05,2024-06-13 15:41:13,(91) 991836-8244
703,Gustavo,Fernandes,gustavo.fernandes703@modaficticia.com.br,Masculino,1973-02-02,2024-05-11 14:46:46,(31) 978219-9860
704,Bruno,Oliveira,bruno.oliveira704@modaficticia.com.br,Masculino,1986-09-10,2024-05-11 20:40:10,(11) 913655-9846
705,André,Nunes,andré.nunes705@modaficticia.com.br,Masculino,2000-07-17,2024-01-24 08:53:23,(51) 992180-9314
706,Ricardo,Santos,ricardo.santos706@modaficticia.com.br,Masculino,2002-11-04,2024-04-10 17:47:00,(81) 954430-4868
707,Amanda,Nunes,amanda.nunes707@modaficticia.com.br,Feminino,1972-11-26,2024-06-19 18:08:45,(71) 978113-5057
708,Beatriz,Barbosa,beatriz.barbosa708@modaficticia.com.br,Feminino,1991-04-27,2024-03-15 09:09:45,(71) 964008-2342
709,Ana,Martins,ana.martins709@modaficticia.com.br,Feminino,1962-08-07,2024-04-03 13:43:33,(71) 987101-9502
710,Thiago,Castro,thiago.castro710@modaficticia.com.br,Masculino,1985-11-14,2024-04-23 15:46:26,(31) 928919-9286
711,Gabriela,Carvalho,gabriela.carvalho711@modaficticia.com.br,Feminino,1962-12-17,2024-05-04 19:13:29,(81) 914273-3569
712,Ricardo,Moreira,ricardo.moreira712@modaficticia.com.br,Masculino,1980-02-04,2024-03-19 12:02:33,(31) 925432-7086
713,Rafael,Nunes,rafael.nunes713@modaficticia.com.br,Masculino,1972-08-01,2024-02-05 20:37:26,(11) 949998-5644
714,Carla,Mendes,carla.mendes714@modaficticia.com.br,Feminino,1954-02-18,2024-03-03 08:26:30,(51) 984155-8411
715,Gustavo,Mendes,gustavo.mendes715@modaficticia.com.br,Masculino,2000-10-05,2024-02-17 18:29:48,(81) 997453-8357
716,Beatriz,Oliveira,beatriz.oliveira716@modaficticia.com.br,Feminino,2005-10-22,2024-05-14 14:14:57,(71) 954433-9863
717,Luana,Almeida,luana.almeida717@modaficticia.com.br,Feminino,1995-02-28,2024-02-23 08:36:40,(51) 983537-3028
718,Renata,Moreira,renata.moreira718@modaficticia.com.br,Feminino,1988-10-25,2024-01-19 16:12:48,(81) 975881-1305
719,Raquel,Costa,raquel.costa719@modaficticia.com.br,Feminino,1955-05-26,2024-02-08 19:53:56,(81) 921094-9741
720,Gustavo,Castro,gustavo.castro720@modaficticia.com.br,Masculino,1956-08-28,2024-01-11 14:11:26,(11) 979193-6199
721,Thiago,Oliveira,thiago.oliveira721@modaficticia.com.br,Masculino,1961-02-18,2024-02-10 10:11:16,(21) 930214-6026
722,Felipe,Santos,felipe.santos722@modaficticia.com.br,Masculino,1993-06-06,2024-01-23 08:19:24,(21) 951948-3334
723,Eduardo,Almeida,eduardo.almeida723@modaficticia.com.br,Masculino,1978-02-02,2024-02-08 20:38:37,(41) 974615-9333
724,Ricardo,Almeida,ricardo.almeida724@modaficticia.com.br,Masculino,1957-06-15,2024-05-14 09:30:01,(71) 993039-4829
725,Camila,Dias,camila.dias725@modaficticia.com.br,Feminino,1991-11-04,2024-02-25 16:41:50,(31) 949926-7664
726,Lucas,Barbosa,lucas.barbosa726@modaficticia.com.br,Masculino,1967-03-12,2024-05-06 20:15:34,(71) 982764-8401
727,Maria,Carvalho,maria.carvalho727@modaficticia.com.br,Feminino,1993-05-21,2024-02-01 08:59:58,(81) 945822-5110
728,Rafael,Fernandes,rafael.fernandes728@modaficticia.com.br,Masculino,1991-09-10,2024-01-06 19:34:36,(21) 949405-2469
729,Ricardo,Lima,ricardo.lima729@modaficticia.com.br,Masculino,2000-09-09,2024-04-07 17:32:51,(61) 999404-6613
730,Rodrigo,Almeida,rodrigo.almeida730@modaficticia.com.br,Masculino,1969-11-11,2024-03-07 15:38:21,(11) 927527-1033
731,Carlos,Silva,carlos.silva731@modaficticia.com.br,Masculino,1997-03-14,2024-05-23 19:31:48,(71) 980533-2329
732,Raquel,Silva,raquel.silva732@modaficticia.com.br,Feminino,2006-11-15,2024-06-04 13:52:24,(61) 960692-3903
733,Fernanda,Carvalho,fernanda.carvalho733@modaficticia.com.br,Feminino,1977-04-15,2024-01-08 19:01:48,(51) 999201-6862
734,Juliana,Moreira,juliana.moreira734@modaficticia.com.br,Feminino,1994-05-26,2024-06-08 11:31:23,(11) 946799-9074
735,Maria,Fernandes,maria.fernandes735@modaficticia.com.br,Feminino,2006-11-13,2024-01-28 12:36:32,(81) 932344-4174
736,Juliana,Castro,juliana.castro736@modaficticia.com.br,Feminino,1962-12-03,2024-02-09 17:54:14,(91) 945956-4143
737,Raquel,Moreira,raquel.moreira737@modaficticia.com.br,Feminino,1970-11-18,2024-04-01 14:41:43,(11) 952336-8086
738,Thiago,Souza,thiago.souza738@modaficticia.com.br,Masculino,1997-09-15,2024-04-12 16:48:02,(41) 916155-5553
739,Marcelo,Carvalho,marcelo.carvalho739@modaficticia.com.br,Masculino,1974-01-13,2024-02-11 09:56:36,(11) 939573-7943
740,Tatiane,Fernandes,tatiane.fernandes740@modaficticia.com.br,Feminino,1964-06-10,2024-01-21 18:06:01,(81) 966616-1393
741,Thiago,Ribeiro,thiago.ribeiro741@modaficticia.com.br,Masculino,1960-08-08,2024-03-27 08:52:21,(91) 941030-2194
742,Ricardo,Carvalho,ricardo.carvalho742@modaficticia.com.br,Masculino,1991-02-03,2024-01-02 14:20:56,(21) 926716-2015
743,Pedro,Nunes,pedro.nunes743@modaficticia.com.br,Masculino,1993-11-14,2024-01-04 18:03:35,(11) 948655-7249
744,Ricardo,Moreira,ricardo.moreira744@modaficticia.com.br,Masculino,2002-07-08,2024-05-26 18:39:00,(81) 960321-8605
745,Fernando,Moreira,fernando.moreira745@modaficticia.com.br,Masculino,1960-06-21,2024-06-26 08:29:33,(61) 987045-4153
746,Fernanda,Silva,fernanda.silva746@modaficticia.com.br,Feminino,1992-12-03,2024-05-26 11:57:36,(31) 993540-9337
747,Rafael,Martins,rafael.martins747@modaficticia.com.br,Masculino,1984-12-20,2024-04-06 11:08:51,(11) 917928-3091
748,Alexandre,Martins,alexandre.martins748@modaficticia.com.br,Masculino,1986-11-25,2024-03-10 17:56:34,(31) 929321-8692
749,Fernando,Pereira,fernando.pereira749@modaficticia.com.br,Masculino,1972-06-01,2024-05-19 18:43:09,(11) 941114-9308
750,Mariana,Rodrigues,mariana.rodrigues750@modaficticia.com.br,Feminino,1966-04-21,2024-02-26 09:21:12,(81) 971263-6425
751,Fernando,Nunes,fernando.nunes751@modaficticia.com.br,Masculino,1980-06-06,2024-01-15 20:58:02,(81) 938757-1060
752,Tatiane,Carvalho,tatiane.carvalho752@modaficticia.com.br,Feminino,1993-04-08,2024-04-24 20:52:21,(71) 936911-7558
753,Maria,Rodrigues,maria.rodrigues753@modaficticia.com.br,Feminino,1954-02-12,2024-01-18 09:09:18,(81) 935480-6896
754,Maria,Fernandes,maria.fernandes754@modaficticia.com.br,Feminino,1966-05-06,2024-02-09 19:11:21,(91) 942239-3925
755,Maria,Costa,maria.costa755@modaficticia.com.br,Feminino,1970-02-01,2024-06-05 14:41:50,(21) 954352-4444
756,Rodrigo,Ribeiro,rodrigo.ribeiro756@modaficticia.com.br,Masculino,1977-06-22,2024-02-17 20:39:56,(71) 918569-2941
757,Patricia,Fernandes,patricia.fernandes757@modaficticia.com.br,Feminino,1966-09-13,2024-06-12 13:38:27,(41) 916054-4098
758,Gabriel,Pereira,gabriel.pereira758@modaficticia.com.br,Masculino,1969-01-21,2024-03-28 10:54:32,(81) 937425-2333
759,Fernando,Oliveira,fernando.oliveira759@modaficticia.com.br,Masculino,1964-09-13,2024-06-25 16:23:31,(91) 970852-3932
760,Rafael,Barbosa,rafael.barbosa760@modaficticia.com.br,Masculino,1998-08-23,2024-04-16 12:37:25,(11) 937158-4596
761,Luana,Ribeiro,luana.ribeiro761@modaficticia.com.br,Feminino,1979-04-10,2024-04-13 17:10:59,(61) 943361-2388
762,Juliana,Nunes,juliana.nunes762@modaficticia.com.br,Feminino,1982-09-12,2024-02-19 08:29:32,(61) 965850-8391
763,Diego,Martins,diego.martins763@modaficticia.com.br,Masculino,1977-08-11,2024-03-13 08:11:28,(41) 944815-2243
764,Lucas,Nunes,lucas.nunes764@modaficticia.com.br,Masculino,1986-09-18,2024-06-03 20:17:59,(41) 922898-2942
765,Amanda,Santos,amanda.santos765@modaficticia.com.br,Feminino,1988-04-11,2024-02-22 13:16:19,(51) 934987-3258
766,Carlos,Nunes,carlos.nunes766@modaficticia.com.br,Masculino,1972-06-26,2024-04-13 17:48:41,(11) 971866-9399
767,Isabela,Ribeiro,isabela.ribeiro767@modaficticia.com.br,Feminino,1968-12-24,2024-02-16 11:33:37,(91) 971438-8559
768,Lucas,Pereira,lucas.pereira768@modaficticia.com.br,Masculino,1966-07-25,2024-06-14 11:28:28,(91) 913945-7139
769,Vanessa,Lima,vanessa.lima769@modaficticia.com.br,Feminino,1973-12-01,2024-04-26 18:53:22,(61) 939555-7867
770,Gustavo,Dias,gustavo.dias770@modaficticia.com.br,Masculino,1973-06-19,2024-01-19 20:02:59,(31) 930144-6410
771,Gustavo,Fernandes,gustavo.fernandes771@modaficticia.com.br,Masculino,1979-02-18,2024-04-07 15:06:21,(81) 993755-5991
772,Carla,Souza,carla.souza772@modaficticia.com.br,Feminino,1997-09-06,2024-01-27 19:38:31,(11) 934470-4260
773,Isabela,Nunes,isabela.nunes773@modaficticia.com.br,Feminino,1967-04-10,2024-06-17 09:29:03,(61) 977964-1180
774,Beatriz,Martins,beatriz.martins774@modaficticia.com.br,Feminino,1979-03-04,2024-02-18 14:30:47,(21) 960986-4382
775,Renata,Nunes,renata.nunes775@modaficticia.com.br,Feminino,1981-12-22,2024-04-06 17:36:19,(41) 975860-8519
776,Bruno,Silva,bruno.silva776@modaficticia.com.br,Masculino,1963-08-03,2024-04-20 20:15:33,(61) 984609-9043
777,Rodrigo,Castro,rodrigo.castro777@modaficticia.com.br,Masculino,1956-12-03,2024-03-21 15:22:44,(51) 961260-3869
778,André,Costa,andré.costa778@modaficticia.com.br,Masculino,1993-12-14,2024-04-13 18:11:44,(21) 961583-1715
779,Carla,Almeida,carla.almeida779@modaficticia.com.br,Feminino,1994-09-10,2024-06-03 19:46:46,(41) 974682-7738
780,Amanda,Oliveira,amanda.oliveira780@modaficticia.com.br,Feminino,2002-02-17,2024-03-14 15:10:16,(41) 976330-1731
781,Carlos,Oliveira,carlos.oliveira781@modaficticia.com.br,Masculino,1994-12-22,2024-06-15 14:21:47,(71) 935480-7499
782,Maria,Almeida,maria.almeida782@modaficticia.com.br,Feminino,1961-12-05,2024-03-22 19:29:31,(81) 918943-2352
783,Luana,Lima,luana.lima783@modaficticia.com.br,Feminino,1984-05-27,2024-02-06 08:38:06,(31) 948554-3034
784,Felipe,Oliveira,felipe.oliveira784@modaficticia.com.br,Masculino,1996-01-22,2024-03-05 15:22:11,(41) 914514-9721
785,Luana,Santos,luana.santos785@modaficticia.com.br,Feminino,1994-09-21,2024-06-23 18:57:06,(71) 950412-8274
786,Sabrina,Silva,sabrina.silva786@modaficticia.com.br,Feminino,1957-07-25,2024-02-08 13:58:15,(41) 921978-1262
787,Carlos,Silva,carlos.silva787@modaficticia.com.br,Masculino,1975-04-22,2024-06-03 11:56:06,(31) 931895-1721
788,Daniel,Souza,daniel.souza788@modaficticia.com.br,Masculino,2006-06-11,2024-05-21 11:39:13,(91) 961781-8010
789,Tatiane,Fernandes,tatiane.fernandes789@modaficticia.com.br,Feminino,1960-06-11,2024-02-01 14:41:20,(11) 961011-4485
790,André,Oliveira,andré.oliveira790@modaficticia.com.br,Masculino,1996-05-21,2024-05-12 08:04:56,(41) 963883-5940
791,Ricardo,Dias,ricardo.dias791@modaficticia.com.br,Masculino,2004-10-06,2024-03-04 17:20:40,(71) 998853-3177
792,Felipe,Pereira,felipe.pereira792@modaficticia.com.br,Masculino,1996-08-03,2024-03-01 17:58:37,(81) 960118-9372
793,Bianca,Castro,bianca.castro793@modaficticia.com.br,Feminino,1999-01-08,2024-01-20 20:57:07,(51) 940984-8020
794,Sabrina,Oliveira,sabrina.oliveira794@modaficticia.com.br,Feminino,1957-03-12,2024-04-10 11:09:24,(41) 994153-1621
795,Sabrina,Carvalho,sabrina.carvalho795@modaficticia.com.br,Feminino,2001-06-05,2024-03-11 18:50:48,(11) 978271-7797
796,Carlos,Ribeiro,carlos.ribeiro796@modaficticia.com.br,Masculino,2000-06-11,2024-02-07 16:03:58,(41) 939156-7250
797,Felipe,Carvalho,felipe.carvalho797@modaficticia.com.br,Masculino,1994-01-03,2024-04-03 11:03:40,(31) 936767-3057
798,Carla,Castro,carla.castro798@modaficticia.com.br,Feminino,1989-04-08,2024-05-03 14:46:29,(51) 931516-4236
799,Mariana,Costa,mariana.costa799@modaficticia.com.br,Feminino,1992-04-10,2024-03-19 15:40:12,(51) 973068-2310
800,Gustavo,Gomes,gustavo.gomes800@modaficticia.com.br,Masculino,1964-08-15,2024-04-17 17:47:27,(31) 973176-1324
801,Diego,Oliveira,diego.oliveira801@modaficticia.com.br,Masculino,2002-05-20,2024-05-05 16:46:11,(51) 959866-8596
802,Rodrigo,Nunes,rodrigo.nunes802@modaficticia.com.br,Masculino,1978-09-20,2024-04-03 13:08:45,(81) 935652-3535
803,Maria,Silva,maria.silva803@modaficticia.com.br,Feminino,1986-12-24,2024-03-16 14:59:26,(71) 958908-7292
804,Leonardo,Castro,leonardo.castro804@modaficticia.com.br,Masculino,1958-07-02,2024-01-13 17:10:12,(71) 943457-6711
805,Rafael,Santos,rafael.santos805@modaficticia.com.br,Masculino,1995-07-14,2024-06-08 11:30:02,(61) 992700-1462
806,Camila,Moreira,camila.moreira806@modaficticia.com.br,Feminino,1983-11-05,2024-03-08 17:37:42,(31) 911617-2912
807,Isabela,Gomes,isabela.gomes807@modaficticia.com.br,Feminino,1999-10-03,2024-05-07 14:10:53,(71) 943144-5951
808,Alexandre,Nunes,alexandre.nunes808@modaficticia.com.br,Masculino,2000-07-25,2024-06-28 09:06:40,(61) 928705-5407
809,Isabela,Nunes,isabela.nunes809@modaficticia.com.br,Feminino,1954-03-27,2024-04-01 09:04:49,(71) 978807-7829
810,Diego,Costa,diego.costa810@modaficticia.com.br,Masculino,1965-06-06,2024-06-05 11:31:11,(91) 924449-8383
811,Carla,Fernandes,carla.fernandes811@modaficticia.com.br,Feminino,1957-12-06,2024-02-09 14:28:40,(21) 993418-3721
812,Larissa,Oliveira,larissa.oliveira812@modaficticia.com.br,Feminino,1978-02-09,2024-01-11 08:37:15,(81) 973595-2651
813,Ana,Almeida,ana.almeida813@modaficticia.com.br,Feminino,2002-01-22,2024-05-26 08:06:13,(91) 910951-7154
814,Vinícius,Mendes,vinícius.mendes814@modaficticia.com.br,Masculino,2002-06-20,2024-04-11 13:43:56,(61) 951317-4925
815,Gustavo,Gomes,gustavo.gomes815@modaficticia.com.br,Masculino,1993-01-12,2024-03-26 09:00:29,(71) 928201-1420
816,Bianca,Almeida,bianca.almeida816@modaficticia.com.br,Feminino,1998-04-12,2024-04-20 18:42:55,(81) 977490-7768
817,Maria,Pereira,maria.pereira817@modaficticia.com.br,Feminino,1955-11-12,2024-01-26 19:20:43,(81) 940612-8938
818,Fernando,Oliveira,fernando.oliveira818@modaficticia.com.br,Masculino,1976-07-16,2024-06-28 19:57:06,(71) 948517-4196
819,Bianca,Castro,bianca.castro819@modaficticia.com.br,Feminino,2004-12-17,2024-01-05 15:50:05,(51) 998219-9990
820,Felipe,Carvalho,felipe.carvalho820@modaficticia.com.br,Masculino,1961-08-22,2024-05-08 11:13:10,(21) 923824-8125
821,Carla,Pereira,carla.pereira821@modaficticia.com.br,Feminino,1978-05-08,2024-06-09 18:30:57,(21) 997225-3224
822,Lucas,Pereira,lucas.pereira822@modaficticia.com.br,Masculino,1968-10-25,2024-05-03 18:21:24,(71) 995710-8159
823,Tatiane,Almeida,tatiane.almeida823@modaficticia.com.br,Feminino,1961-05-03,2024-01-03 13:47:37,(41) 925218-7025
824,Beatriz,Gomes,beatriz.gomes824@modaficticia.com.br,Feminino,1990-12-01,2024-03-02 17:34:12,(71) 965535-6237
825,Gabriel,Barbosa,gabriel.barbosa825@modaficticia.com.br,Masculino,1996-10-19,2024-02-04 14:00:34,(81) 951409-3370
826,André,Mendes,andré.mendes826@modaficticia.com.br,Masculino,1997-08-05,2024-05-10 10:47:42,(11) 988496-6245
827,Daniel,Souza,daniel.souza827@modaficticia.com.br,Masculino,1971-12-19,2024-04-21 11:31:18,(71) 917708-6458
828,Renata,Ribeiro,renata.ribeiro828@modaficticia.com.br,Feminino,1998-12-02,2024-02-28 15:46:25,(51) 996409-3608
829,Raquel,Gomes,raquel.gomes829@modaficticia.com.br,Feminino,1975-07-22,2024-04-12 20:25:25,(21) 979185-5637
830,Bruno,Dias,bruno.dias830@modaficticia.com.br,Masculino,1979-02-05,2024-03-25 20:37:55,(11) 949855-8496
831,Vanessa,Lima,vanessa.lima831@modaficticia.com.br,Feminino,1982-12-16,2024-03-05 11:13:51,(41) 995359-1149
832,Alexandre,Souza,alexandre.souza832@modaficticia.com.br,Masculino,1997-03-13,2024-04-22 10:59:03,(21) 956607-8763
833,Ana,Souza,ana.souza833@modaficticia.com.br,Feminino,1986-11-11,2024-05-14 10:40:46,(71) 942112-1556
834,Tatiane,Gomes,tatiane.gomes834@modaficticia.com.br,Feminino,1985-05-23,2024-05-06 18:47:24,(21) 970774-7260
835,Rodrigo,Rodrigues,rodrigo.rodrigues835@modaficticia.com.br,Masculino,1954-02-04,2024-01-04 15:41:42,(91) 939482-1377
836,Thiago,Souza,thiago.souza836@modaficticia.com.br,Masculino,2004-10-06,2024-04-16 18:44:27,(51) 984897-3051
837,Beatriz,Oliveira,beatriz.oliveira837@modaficticia.com.br,Feminino,1999-09-06,2024-04-27 19:01:25,(91) 980309-9684
838,Lucas,Barbosa,lucas.barbosa838@modaficticia.com.br,Masculino,1991-09-23,2024-06-04 20:48:13,(21) 933680-3948
839,Raquel,Carvalho,raquel.carvalho839@modaficticia.com.br,Feminino,2005-06-04,2024-01-05 17:13:41,(31) 921510-5206
840,Juliana,Souza,juliana.souza840@modaficticia.com.br,Feminino,1986-05-12,2024-05-06 14:42:00,(41) 949400-1756
